
0.05, 1.0, 1.0
0.1, 1.0, 1.0
0.05, 1.0, 1.0
0.05, 1.0, 1.0
0.15, 1.0, 1.0
0.05, 1.0, 1.0
0.1, 1.0, 1.0
0.05, 1.0, 1.0
0.05, 1.0, 1.0
0.15, 1.0, 1.0
0.1, 1.0, 1.0
0.1, 1.0, 1.0
0.1, 1.0, 1.0
0.1, 1.0, 1.0
0.1, 1.0, 1.0
0.1, 1.0, 1.0
0.05, 1.0, 1.0
0.15, 1.0, 1.0
0.15, 1.0, 1.0
0.15, 1.0, 1.0
1.0, 0.0, 0.0
1.0, 0.0, 0.0
0.05, 1.0, 1.0
0.15, 1.0, 1.0
0.15, 1.0, 1.0
0.15, 1.0, 1.0
1.0, 0.0, 0.0
0.2, 1.0, 1.0
1.0, 0.0, 0.0
1.0, 0.0, 0.0
1.0, 0.0, 0.0
0.2, 1.0, 1.0
1.0, 0.0, 0.0
1.0, 0.0, 0.0
0.2, 1.0, 1.0
0.2, 1.0, 1.0
0.9, 0.0, 0.0
0.9, 0.0, 0.0
0.25, 1.0, 1.0
0.2, 1.0, 1.0
0.3, 1.0, 1.0
0.2, 1.0, 1.0
0.3, 1.0, 1.0
0.25, 1.0, 1.0
0.25, 1.0, 1.0
0.25, 1.0, 1.0
0.35, 1.0, 1.0
0.2, 1.0, 1.0
0.9, 0.0, 0.0
0.2, 1.0, 1.0
0.25, 1.0, 1.0
0.75, 0.0, 0.0
0.35, 1.0, 1.0
0.75, 0.0, 0.0
0.7, 0.0, 0.0
0.3, 1.0, 1.0
0.3, 1.0, 1.0
0.75, 0.0, 0.0
0.7, 0.0, 0.0
0.9, 0.0, 0.0
0.7, 0.0, 0.0
0.8, 0.0, 0.0
0.8, 0.0, 0.0
0.35, 1.0, 1.0
0.8, 0.0, 0.0
0.8, 0.0, 0.0
0.9, 0.0, 0.0
0.3, 1.0, 1.0
0.85, 0.0, 0.0
0.75, 0.0, 0.0
0.3, 1.0, 1.0
0.85, 0.0, 0.0
0.85, 0.0, 0.0
0.25, 1.0, 1.0
0.75, 0.0, 0.0
0.9, 0.0, 0.0
0.95, 0.0, 0.0
0.75, 0.0, 0.0
0.7, 0.0, 0.0
0.35, 1.0, 1.0
0.25, 1.0, 1.0
0.7, 0.0, 0.0
0.8, 0.0, 0.0
0.7, 0.0, 0.0
0.75, 0.0, 0.0
0.25, 1.0, 1.0
0.85, 0.0, 0.0
0.85, 0.0, 0.0
0.8, 0.0, 0.0
0.8, 0.0, 0.0
0.55, 0.0, 0.0
0.95, 0.0, 0.0
0.55, 0.0, 0.0
0.55, 0.0, 0.0
0.9, 0.0, 0.0
0.9, 0.0, 0.0
0.85, 0.0, 0.0
0.65, 0.0, 0.0
0.85, 0.0, 0.0
0.95, 0.0, 0.0
0.65, 0.0, 0.0
0.6, 0.0, 0.0
0.7, 0.0, 0.0
0.6, 0.0, 0.0
0.3, 1.0, 1.0
0.65, 0.0, 0.0
0.3, 1.0, 1.0
0.6, 0.0, 0.0
0.4, 1.0, 1.0
0.55, 0.0, 0.0
0.4, 1.0, 1.0
0.95, 0.0, 0.0
0.65, 0.0, 0.0
0.5, 0.0, 0.02
0.35, 1.0, 1.0
0.4, 1.0, 1.0
0.5, 0.0, 0.01
0.55, 0.0, 0.0
0.95, 0.0, 0.0
0.5, 0.0, 0.01
0.95, 0.0, 0.0
0.55, 0.0, 0.0
0.75, 0.0, 0.0
0.6, 0.0, 0.0
0.5, 0.0, 0.0
0.65, 0.0, 0.0
0.8, 0.0, 0.0
0.6, 0.0, 0.0
0.6, 0.0, 0.0
0.65, 0.0, 0.0
0.95, 0.0, 0.0
0.4, 1.0, 1.0
0.55, 0.0, 0.0
0.5, 0.0, 0.0
0.5, 0.0, 0.01
0.7, 0.0, 0.0
0.4, 1.0, 1.0
0.4, 1.0, 1.0
0.65, 0.0, 0.0
0.85, 0.0, 0.0
0.5, 0.0, 0.0
0.55, 0.0, 0.0
0.95, 0.0, 0.0
0.5, 0.0, 0.0
0.65, 0.0, 0.0
0.4, 1.0, 1.0
0.6, 0.0, 0.0
0.4, 1.0, 1.0
0.45, 0.43, 0.85
0.45, 0.44, 0.83
0.6, 0.0, 0.0
0.45, 0.45, 0.79
0.35, 1.0, 1.0
0.45, 0.33, 0.77
0.45, 0.38, 0.81
0.45, 0.47, 0.84
0.45, 0.36, 0.67
0.35, 1.0, 1.0
0.35, 1.0, 1.0
0.45, 0.49, 0.8
