Node,Value,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0,t > 0
1,-0.8384,-0.004249999999999976,0.33410625000000005,0.4702375000000001,0.5383031250000001,0.5723359375000001,0.5893523437500001,0.5978605468750001,0.6021146484375002,0.6042416992187502,0.6053052246093751,0.6058369873046876,0.6061028686523439,0.6062358093261719,0.606302279663086,0.606335514831543,0.6063521324157716,0.6063604412078858,0.606364595603943,0.6063666728019715,0.6063677114009858,0.606368230700493,0.6063684903502465,0.6063686201751233,0.6063686850875617,0.6063687175437809,0.6063687337718905,0.6063687418859454,0.6063687459429727,0.6063687479714864,0.6063687489857432,0.6063687494928717,0.6063687497464358,0.606368749873218,0.606368749936609,0.6063687499683046,0.6063687499841524,0.6063687499920762,0.6063687499960382,0.6063687499980192,0.6063687499990096,0.6063687499995049,0.6063687499997525,0.6063687499998763,0.6063687499999382,0.6063687499999691,0.6063687499999846,0.6063687499999924,0.6063687499999962,0.6063687499999981,0.6063687499999991,0.6063687499999997,0.6063687499999999,0.60636875,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001
4,-0.5291,0.01739999999999997,0.2662125,0.40324375,0.5048062500000001,0.5555875000000001,0.5809781250000001,0.5936734375000001,0.6000210937500001,0.6031949218750001,0.6047818359375001,0.6055752929687501,0.6059720214843751,0.6061703857421876,0.6062695678710939,0.606319158935547,0.6063439544677736,0.6063563522338868,0.6063625511169435,0.6063656505584718,0.606367200279236,0.606367975139618,0.6063683625698091,0.6063685562849046,0.6063686531424524,0.6063687015712262,0.6063687257856132,0.6063687378928067,0.6063687439464034,0.6063687469732018,0.6063687484866009,0.6063687492433005,0.6063687496216503,0.6063687498108252,0.6063687499054127,0.6063687499527064,0.6063687499763533,0.6063687499881767,0.6063687499940884,0.6063687499970443,0.6063687499985222,0.6063687499992612,0.6063687499996306,0.6063687499998154,0.6063687499999078,0.6063687499999539,0.606368749999977,0.6063687499999886,0.6063687499999943,0.6063687499999972,0.6063687499999987,0.6063687499999995,0.6063687499999998,0.6063687499999999,0.60636875,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001
5,-0.5946,0.25065000000000004,0.5402750000000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001
6,-1.3764,-0.27325,0.19960625000000004,0.40298750000000005,0.5046781250000001,0.5555234375000001,0.5809460937500002,0.5936574218750001,0.6000130859375001,0.6031909179687501,0.6047798339843751,0.6055742919921876,0.6059715209960939,0.606170135498047,0.6062694427490236,0.6063190963745119,0.606343923187256,0.6063563365936281,0.606362543296814,0.6063656466484071,0.6063671983242036,0.6063679741621019,0.6063683620810509,0.6063685560405255,0.6063686530202628,0.6063687015101314,0.6063687257550658,0.606368737877533,0.6063687439387666,0.6063687469693834,0.6063687484846918,0.606368749242346,0.606368749621173,0.6063687498105865,0.6063687499052933,0.6063687499526467,0.6063687499763234,0.6063687499881618,0.606368749994081,0.6063687499970405,0.6063687499985203,0.6063687499992603,0.6063687499996302,0.6063687499998152,0.6063687499999076,0.6063687499999539,0.606368749999977,0.6063687499999886,0.6063687499999943,0.6063687499999972,0.6063687499999987,0.6063687499999995,0.6063687499999998,0.6063687499999999,0.60636875,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001
7,-0.5729,0.12850000000000006,0.40048125000000007,0.5034250000000001,0.5548968750000001,0.5806328125000001,0.5935007812500002,0.5999347656250001,0.6031517578125001,0.6047602539062501,0.6055645019531251,0.6059666259765626,0.6061676879882814,0.6062682189941407,0.6063184844970704,0.6063436172485352,0.6063561836242677,0.6063624668121339,0.606365608406067,0.6063671792030336,0.6063679646015169,0.6063683573007586,0.6063685536503793,0.6063686518251897,0.6063687009125949,0.6063687254562975,0.6063687377281488,0.6063687438640745,0.6063687469320374,0.6063687484660187,0.6063687492330094,0.6063687496165048,0.6063687498082524,0.6063687499041263,0.6063687499520631,0.6063687499760316,0.6063687499880159,0.606368749994008,0.6063687499970041,0.6063687499985021,0.6063687499992512,0.6063687499996256,0.6063687499998129,0.6063687499999065,0.6063687499999533,0.6063687499999767,0.6063687499999884,0.6063687499999942,0.6063687499999972,0.6063687499999987,0.6063687499999995,0.6063687499999998,0.6063687499999999,0.60636875,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001
9,1.0959,0.8299000000000001,0.6724625000000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001
10,-0.3264,0.11874999999999997,0.3168875,0.42858125,0.5174750000000001,0.5619218750000001,0.5841453125000001,0.5952570312500001,0.6008128906250001,0.6035908203125001,0.6049797851562502,0.6056742675781251,0.6060215087890626,0.6061951293945314,0.6062819396972657,0.606325344848633,0.6063470474243166,0.6063578987121583,0.6063633243560792,0.6063660371780397,0.6063673935890199,0.60636807179451,0.6063684108972551,0.6063685804486276,0.6063686652243139,0.606368707612157,0.6063687288060786,0.6063687394030394,0.6063687447015198,0.60636874735076,0.60636874867538,0.6063687493376901,0.6063687496688451,0.6063687498344226,0.6063687499172113,0.6063687499586057,0.6063687499793029,0.6063687499896515,0.6063687499948258,0.606368749997413,0.6063687499987065,0.6063687499993533,0.6063687499996767,0.6063687499998385,0.6063687499999193,0.6063687499999597,0.6063687499999799,0.60636874999999,0.606368749999995,0.6063687499999976,0.6063687499999988,0.6063687499999995,0.6063687499999998,0.6063687499999999,0.60636875,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001
12,-0.1636,0.20015,0.35758750000000006,0.44893125000000006,0.5276500000000001,0.567009375,0.5866890625000001,0.5965289062500001,0.6014488281250001,0.6039087890625001,0.6051387695312501,0.6057537597656251,0.6060612548828126,0.6062150024414064,0.6062918762207032,0.6063303131103517,0.6063495315551759,0.606359140777588,0.6063639453887941,0.6063663476943971,0.6063675488471987,0.6063681494235994,0.6063684497117998,0.6063685998559,0.60636867492795,0.6063687124639751,0.6063687312319876,0.6063687406159939,0.606368745307997,0.6063687476539985,0.6063687488269993,0.6063687494134997,0.6063687497067499,0.606368749853375,0.6063687499266875,0.6063687499633439,0.606368749981672,0.6063687499908361,0.6063687499954181,0.6063687499977091,0.6063687499988546,0.6063687499994274,0.6063687499997137,0.6063687499998569,0.6063687499999285,0.6063687499999644,0.6063687499999822,0.6063687499999912,0.6063687499999957,0.6063687499999979,0.606368749999999,0.6063687499999996,0.6063687499999999,0.60636875,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001
15,-1.3878,-0.2789499999999999,0.19675625000000008,0.4015625000000001,0.5039656250000001,0.5551671875000002,0.5807679687500001,0.5935683593750001,0.5999685546875001,0.6031686523437501,0.6047687011718751,0.6055687255859377,0.6059687377929689,0.6061687438964845,0.6062687469482423,0.6063187484741213,0.6063437492370607,0.6063562496185304,0.6063624998092653,0.6063656249046327,0.6063671874523164,0.6063679687261583,0.6063683593630792,0.6063685546815396,0.6063686523407699,0.606368701170385,0.6063687255851926,0.6063687377925964,0.6063687438962982,0.6063687469481491,0.6063687484740746,0.6063687492370373,0.6063687496185187,0.6063687498092594,0.6063687499046297,0.6063687499523149,0.6063687499761575,0.6063687499880788,0.6063687499940394,0.6063687499970198,0.60636874999851,0.606368749999255,0.6063687499996275,0.6063687499998138,0.606368749999907,0.6063687499999535,0.6063687499999768,0.6063687499999885,0.6063687499999943,0.6063687499999972,0.6063687499999987,0.6063687499999995,0.6063687499999998,0.6063687499999999,0.60636875,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001,0.6063687500000001
17,61.1817,60.7318,60.604175,60.604175,60.61701875,60.624715625,60.624756250000004,60.627323828125,60.62938659667969,60.630628363037104,60.631301841735834,60.631651729965206,60.63182996129989,60.63191989877224,60.63196507295966,60.63198771141618,60.631999043485145,60.6320047127298,60.632007548154675,60.632008966067744,60.63200967507444,60.63201002959033,60.63201020685141,60.63201029548273,60.63201033979859,60.632010361956574,60.63201037303557,60.632010378575075,60.63201038134483,60.6320103827297,60.63201038342214,60.63201038376836,60.63201038394147,60.63201038402802,60.6320103840713,60.632010384092936,60.63201038410376,60.632010384109165,60.63201038411187,60.63201038411323,60.632010384113904,60.63201038411424,60.63201038411441,60.632010384114494,60.63201038411454,60.63201038411456,60.632010384114565,60.63201038411457,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458
18,60.8535,60.5793,60.655550000000005,60.6298625,60.637559375,60.634985937500005,60.62989140625,60.63053330078125,60.63117265625,60.631566723632815,60.63178235473633,60.63189481964112,60.63195221443176,60.63198120241165,60.631995769047734,60.63200307052731,60.632006725807486,60.63200855458267,60.63200946925403,60.63200992666066,60.63201015538171,60.632010269746665,60.632010326930256,60.632010355522326,60.63201036981843,60.632010376966505,60.63201038054054,60.632010382327564,60.63201038322107,60.632010383667826,60.6320103838912,60.63201038400289,60.63201038405873,60.632010384086655,60.63201038410062,60.6320103841076,60.63201038411109,60.63201038411283,60.632010384113705,60.63201038411414,60.63201038411436,60.632010384114466,60.63201038411452,60.63201038411455,60.632010384114565,60.63201038411457,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458
20,59.9355,60.47655,60.604175,60.64525625,60.64525625,60.640121093750004,60.63500625,60.63276977539063,60.632200231933595,60.63205784606934,60.63202224960327,60.63201335048675,60.63201112570762,60.63201056951284,60.63201043046415,60.63201039570197,60.63201038701143,60.63201038483879,60.63201038429563,60.63201038415984,60.63201038412589,60.63201038411741,60.63201038411529,60.63201038411476,60.63201038411462,60.632010384114594,60.63201038411459,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458
21,59.1933,60.105450000000005,60.418625000000006,60.55248125000001,60.602717187500005,60.622062500000006,60.6298080078125,60.631449365234374,60.63187012939453,60.63197532043457,60.63200161819458,60.63200819263458,60.63200983624458,60.63201024714708,60.6320103498727,60.63201037555411,60.63201038197446,60.63201038357955,60.63201038398082,60.63201038408114,60.63201038410622,60.63201038411249,60.632010384114054,60.63201038411445,60.63201038411455,60.63201038411457,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458
22,58.907,59.74315,60.19935,60.414606250000006,60.52608281250001,60.580534375000006,60.605212890625005,60.61787309570313,60.62475189208985,60.62833367614746,60.630160164642334,60.631082308006285,60.63154560446739,60.63177780889272,60.63189405015409,60.63195220554694,60.63198129193391,60.63199583730003,60.632003110526256,60.632006747275156,60.63200856568355,60.632009474896236,60.632009929504704,60.632010156809464,60.632010270461976,60.63201032728827,60.632010355701425,60.632010369908,60.63201037701129,60.63201038056293,60.632010382338756,60.63201038322667,60.632010383670625,60.632010383892606,60.63201038400359,60.632010384059086,60.63201038408683,60.63201038410071,60.632010384107645,60.63201038411111,60.632010384112846,60.63201038411371,60.632010384114146,60.632010384114366,60.63201038411447,60.63201038411452,60.63201038411455,60.632010384114565,60.63201038411457,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458
23,61.6335,60.9577,60.717125,60.660650000000004,60.6324125,60.624715625,60.624756250000004,60.627323828125,60.62938659667969,60.630628363037104,60.631301841735834,60.631651729965206,60.63182996129989,60.63191989877224,60.63196507295966,60.63198771141618,60.631999043485145,60.6320047127298,60.632007548154675,60.632008966067744,60.63200967507444,60.63201002959033,60.63201020685141,60.63201029548273,60.63201033979859,60.632010361956574,60.63201037303557,60.632010378575075,60.63201038134483,60.6320103827297,60.63201038342214,60.63201038376836,60.63201038394147,60.63201038402802,60.6320103840713,60.632010384092936,60.63201038410376,60.632010384109165,60.63201038411187,60.63201038411323,60.632010384113904,60.63201038411424,60.63201038411441,60.632010384114494,60.63201038411454,60.63201038411456,60.632010384114565,60.63201038411457,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458,60.63201038411458
